Version	Set	Item 1	Item 2	Item 3	Item 4	Item 5	Item 6
1229	8	28	12	15	20	25	24
1229	9	29	7	9	12	18	13
1229	10	22	1	2	7	16	11
1229	11	25	2	3	14	18	17
1229	12	24	5	6	11	23	13
1229	13	28	3	5	7	27	21
1229	14	23	1	18	19	21	20
1229	15	26	10	13	17	22	20
1230	1	18	25	29	23	27	13
1230	2	21	24	30	23	26	11
1230	3	11	14	27	12	20	7
1230	4	6	18	26	7	22	3
1230	5	8	13	20	10	19	6
1230	6	8	17	27	16	21	3
1230	7	6	17	25	15	24	1
1230	8	10	22	29	21	28	9
1230	9	4	10	24	5	12	3
1230	10	4	17	28	14	18	2
1230	11	7	19	30	16	28	1
1230	12	2	8	29	5	11	1
1230	13	9	19	26	14	25	5
1230	14	9	16	23	15	20	4
1230	15	12	15	30	13	22	2
1231	1	19	14	15	3	9	25
1231	2	25	11	17	2	5	30
1231	3	23	19	21	7	11	24
1231	4	27	8	10	2	7	28
1231	5	20	14	17	4	10	24
1231	6	23	15	18	4	5	29
1231	7	12	4	7	1	3	13
1231	8	12	9	10	5	6	16
1231	9	22	11	13	6	8	29
1231	10	26	14	18	1	8	30
1231	11	27	19	20	13	16	30
1231	12	28	21	26	9	20	29
1231	13	25	22	24	12	18	28
1231	14	21	15	16	1	2	22
1231	15	26	17	23	3	6	27
1232	1	20	28	6	25	23	27
1232	2	11	24	4	17	14	22
1232	3	13	30	10	18	16	19
1232	4	2	21	1	16	6	17
1232	5	7	26	6	11	10	15
1232	6	7	30	3	23	17	29
1232	7	12	20	5	15	14	16
1232	8	4	20	2	8	7	13
1232	9	15	30	9	24	21	27
1232	10	19	28	8	22	21	26
1232	11	9	26	4	18	12	23
1232	12	3	25	1	12	11	19
1232	13	9	29	1	14	13	28
1232	14	8	29	5	24	10	25
1232	15	3	27	2	18	5	22
1233	1	25	19	14	5	6	22
1233	2	29	24	21	6	16	28
1233	3	24	20	8	5	7	23
1233	4	29	15	14	1	12	26
1233	5	23	16	11	4	10	22
1233	6	19	17	16	7	15	18
1233	7	21	14	13	9	11	20
1233	8	28	12	10	3	8	25
1233	9	27	25	20	4	18	26
1233	10	30	10	9	6	7	26
1233	11	30	15	13	2	8	22
1233	12	29	19	11	2	3	27
1233	13	30	21	18	1	3	23
1233	14	28	17	13	1	5	27
1233	15	24	12	9	2	4	17
1234	1	3	20	2	25	11	15
1234	2	12	18	2	26	13	17
1234	3	6	25	1	28	13	19
1234	4	9	25	7	29	14	16
1234	5	5	28	4	29	20	26
1234	6	21	26	7	30	22	23
1234	7	10	20	9	21	17	19
1234	8	8	19	4	22	11	16
1234	9	11	23	5	27	13	14
1234	10	8	24	7	28	15	18
1234	11	3	22	1	24	5	17
1234	12	4	24	2	30	10	14
1234	13	6	27	3	30	9	18
1234	14	10	16	6	23	12	15
1234	15	8	27	1	29	12	21
1235	1	12	15	19	25	21	29
1235	2	8	11	19	23	20	28
1235	3	2	5	21	27	26	28
1235	4	2	3	9	11	10	12
1235	5	3	15	16	24	22	27
1235	6	1	5	6	16	11	18
1235	7	4	7	8	25	18	27
1235	8	1	3	23	26	25	30
1235	9	14	17	18	22	21	23
1235	10	7	9	13	28	22	30
1235	11	4	5	10	15	13	20
1235	12	2	6	13	19	17	24
1235	13	8	10	16	29	17	30
1235	14	4	6	9	26	14	29
1235	15	1	7	12	20	14	24
1236	1	1	23	25	16	12	30
1236	2	5	23	24	19	14	26
1236	3	9	17	23	13	11	27
1236	4	10	22	26	21	18	30
1236	5	3	14	18	13	6	28
1236	6	4	12	22	11	8	28
1236	7	3	26	27	20	12	29
1236	8	2	11	16	10	3	24
1236	9	1	18	19	7	4	27
1236	10	14	20	22	17	15	25
1236	11	2	19	21	17	8	29
1236	12	5	8	16	7	6	20
1236	13	2	13	15	5	4	30
1236	14	1	10	15	9	6	29
1236	15	7	24	25	21	9	28
1237	1	17	19	13	22	26	27
1237	2	20	21	2	24	25	29
1237	3	9	12	4	15	24	26
1237	4	15	16	7	19	25	30
1237	5	8	10	6	17	18	20
1237	6	8	9	1	21	27	30
1237	7	6	14	3	15	21	22
1237	8	8	12	5	22	23	29
1237	9	12	13	3	18	25	28
1237	10	11	14	2	17	28	30
1237	11	10	11	7	23	24	27
1237	12	4	5	3	11	19	20
1237	13	5	9	2	10	13	16
1237	14	4	14	1	16	18	23
1237	15	6	7	1	26	28	29
1238	1	10	18	12	23	15	1
1238	2	11	21	13	25	18	9
1238	3	4	26	5	29	13	1
1238	4	2	17	8	30	9	1
1238	5	8	24	11	28	12	6
1238	6	11	23	16	30	20	4
1238	7	5	19	9	28	15	3
1238	8	7	20	12	25	14	5
1238	9	10	25	22	29	24	2
1238	10	4	22	6	27	18	3
1238	11	7	21	10	30	19	6
1238	12	7	17	13	24	16	3
1238	13	17	27	19	29	23	14
1238	14	14	22	15	26	16	8
1238	15	20	27	21	28	26	2
1239	1	28	24	21	20	1	12
1239	2	23	22	19	15	1	3
1239	3	29	26	24	17	3	16
1239	4	21	19	16	13	4	7
1239	5	20	18	17	14	4	10
1239	6	28	25	17	15	6	9
1239	7	30	29	25	22	12	14
1239	8	27	25	24	23	4	5
1239	9	30	23	16	11	9	10
1239	10	22	20	13	11	2	5
1239	11	28	27	19	18	8	11
1239	12	29	18	9	7	1	2
1239	13	26	15	14	8	5	7
1239	14	13	12	10	8	3	6
1239	15	30	27	26	21	2	6
1240	1	7	15	4	21	8	11
1240	2	8	17	1	22	10	13
1240	3	12	20	4	30	14	19
1240	4	3	21	1	28	9	19
1240	5	5	24	3	27	8	14
1240	6	9	24	7	25	10	16
1240	7	15	19	2	25	17	18
1240	8	15	26	5	29	16	20
1240	9	18	27	10	28	20	23
1240	10	7	29	6	30	13	28
1240	11	3	16	2	22	6	12
1240	12	4	13	2	23	5	9
1240	13	11	23	6	26	14	17
1240	14	11	27	1	29	12	25
1240	15	21	26	18	30	22	24
1241	1	1	25	5	16	24	17
1241	2	2	30	14	25	27	26
1241	3	1	30	12	13	18	15
1241	4	6	29	8	15	27	16
1241	5	3	26	7	8	12	9
1241	6	2	28	6	7	18	17
1241	7	5	29	7	11	23	14
1241	8	2	22	5	8	21	20
1241	9	1	29	9	10	28	21
1241	10	4	26	10	11	24	15
1241	11	3	30	4	22	28	23
1241	12	9	27	13	20	24	23
1241	13	10	22	13	14	19	17
1241	14	3	20	11	16	19	18
1241	15	4	25	6	12	21	19
1242	1	9	15	26	12	27	28
1242	2	4	9	13	6	29	30
1242	3	4	19	23	7	24	25
1242	4	16	20	21	19	27	30
1242	5	3	13	15	5	18	23
1242	6	8	17	18	14	21	29
1242	7	2	11	14	10	23	27
1242	8	1	6	14	5	19	26
1242	9	1	8	12	3	20	24
1242	10	1	15	17	11	25	30
1242	11	6	8	11	7	22	28
1242	12	10	13	21	12	22	25
1242	13	2	18	20	4	22	26
1242	14	2	7	9	3	16	17
1242	15	5	16	24	10	28	29
1243	1	11	4	14	6	20	13
1243	2	9	2	19	5	28	11
1243	3	8	1	14	7	22	9
1243	4	22	11	25	18	29	23
1243	5	21	10	29	14	30	27
1243	6	17	9	26	15	27	20
1243	7	12	1	20	3	24	18
1243	8	7	2	15	6	21	12
1243	9	7	3	23	4	27	19
1243	10	16	6	28	8	29	24
1243	11	8	3	25	5	30	15
1243	12	16	10	19	12	22	17
1243	13	17	5	23	13	24	21
1243	14	16	2	26	4	30	18
1243	15	13	1	26	10	28	25
1244	1	4	11	23	27	22	7
1244	2	3	10	21	26	12	9
1244	3	1	14	16	26	15	7
1244	4	4	9	28	30	20	6
1244	5	4	15	18	25	17	8
1244	6	12	19	28	29	22	14
1244	7	5	16	27	28	17	10
1244	8	8	20	23	29	21	16
1244	9	10	13	25	29	24	11
1244	10	2	15	21	30	19	11
1244	11	1	6	13	22	8	3
1244	12	2	14	20	24	17	3
1244	13	1	18	24	27	19	9
1244	14	5	18	26	30	23	13
1244	15	2	6	12	25	7	5
1245	1	24	12	23	22	2	8
1245	2	17	9	14	12	4	5
1245	3	26	16	22	19	5	10
1245	4	25	15	23	16	1	3
1245	5	29	17	24	19	1	11
1245	6	29	22	28	25	4	6
1245	7	25	14	19	18	7	13
1245	8	30	21	29	26	2	13
1245	9	28	18	21	20	1	12
1245	10	27	10	21	17	3	6
1245	11	30	20	27	24	14	16
1245	12	20	8	15	13	5	6
1245	13	26	9	18	11	3	8
1245	14	30	10	28	23	7	9
1245	15	27	7	15	11	2	4
1246	1	28	24	23	9	30	13
1246	2	26	21	18	11	28	12
1246	3	21	14	10	6	29	9
1246	4	18	8	6	1	22	4
1246	5	25	20	15	4	28	5
1246	6	22	14	12	2	30	5
1246	7	20	9	8	3	26	7
1246	8	20	17	14	1	27	13
1246	9	19	18	17	10	24	15
1246	10	19	16	13	5	21	8
1246	11	26	23	10	2	27	4
1246	12	23	17	16	3	29	12
1246	13	25	22	19	3	27	11
1246	14	29	15	11	1	30	7
1246	15	24	16	7	2	25	6
1247	1	16	28	9	19	6	15
1247	2	26	28	21	27	8	23
1247	3	25	29	12	27	2	14
1247	4	12	22	9	13	3	11
1247	5	14	23	10	19	7	13
1247	6	7	27	5	11	4	6
1247	7	18	30	14	26	6	17
1247	8	16	30	10	29	8	11
1247	9	12	18	4	15	1	8
1247	10	24	30	21	25	19	22
1247	11	20	28	13	25	4	17
1247	12	23	29	9	24	1	20
1247	13	18	21	5	20	3	10
1247	14	15	26	3	24	2	7
1247	15	16	22	2	17	1	5
1248	1	5	30	22	13	2	29
1248	2	20	27	24	22	12	25
1248	3	5	20	11	10	1	19
1248	4	7	28	19	17	4	22
1248	5	14	30	24	16	4	26
1248	6	12	29	16	15	6	28
1248	7	11	28	23	13	8	27
1248	8	4	21	13	10	3	15
1248	9	9	30	17	11	3	25
1248	10	7	18	12	10	2	14
1248	11	7	27	16	9	1	21
1248	12	15	26	18	17	8	20
1248	13	6	25	14	8	5	21
1248	14	3	29	23	18	1	24
1248	15	6	26	19	9	2	23
1249	1	11	17	14	23	10	8
1249	2	12	26	23	27	5	4
1249	3	13	21	16	28	11	5
1249	4	8	16	12	18	6	3
1249	5	15	17	16	24	9	7
1249	6	13	20	19	30	8	1
1249	7	11	27	22	30	9	3
1249	8	6	15	14	25	5	1
1249	9	14	24	20	26	3	2
1249	10	19	23	22	29	7	6
1249	11	12	28	25	30	7	2
1249	12	18	21	19	26	15	10
1249	13	24	27	25	29	13	10
1249	14	4	21	17	22	2	1
1249	15	18	28	20	29	9	4
1250	1	22	6	5	16	25	8
1250	2	23	6	4	21	28	13
1250	3	20	5	2	15	27	7
1250	4	25	13	12	20	26	18
1250	5	24	10	7	18	28	17
1250	6	23	11	5	19	29	12
1250	7	21	17	14	20	22	19
1250	8	27	3	1	25	28	19
1250	9	26	10	3	16	29	14
1250	10	12	6	3	9	30	7
1250	11	24	13	11	15	30	14
1250	12	29	8	4	27	30	17
1250	13	16	2	1	11	18	4
1250	14	22	9	1	15	23	10
1250	15	24	8	2	21	26	9
1251	1	15	23	7	16	28	13
1251	2	12	17	1	16	21	11
1251	3	22	24	12	23	25	19
1251	4	9	13	4	12	20	8
1251	5	7	18	1	9	24	6
1251	6	20	22	5	21	29	18
1251	7	18	26	10	19	28	17
1251	8	15	20	3	19	27	6
1251	9	14	28	4	24	30	5
1251	10	11	22	2	14	27	7
1251	11	8	25	1	14	26	3
1251	12	15	25	2	17	29	4
1251	13	21	27	8	23	30	10
1251	14	5	10	2	9	16	3
1251	15	13	29	6	26	30	11
1252	1	27	8	7	11	9	24
1252	2	23	8	5	16	13	21
1252	3	29	10	2	23	22	27
1252	4	25	5	2	14	6	15
1252	5	26	5	3	20	19	24
1252	6	30	12	7	16	15	28
1252	7	17	3	2	12	9	13
1252	8	25	4	3	18	7	22
1252	9	28	18	6	21	20	27
1252	10	30	9	4	20	14	29
1252	11	28	4	1	13	10	19
1252	12	22	12	11	19	14	21
1252	13	26	10	8	17	15	18
1252	14	29	11	1	25	16	26
1252	15	30	6	1	23	17	24
1253	1	27	5	22	2	8	19
1253	2	28	3	18	2	11	17
1253	3	26	7	21	3	8	9
1253	4	27	15	26	6	16	17
1253	5	29	9	25	1	18	19
1253	6	29	4	24	2	6	10
1253	7	27	3	20	1	10	12
1253	8	28	10	23	9	13	16
1253	9	30	7	29	5	12	16
1253	10	23	5	21	4	15	18
1253	11	30	13	25	8	17	24
1253	12	26	19	24	14	20	23
1253	13	28	14	25	12	15	22
1253	14	22	7	20	4	11	13
1253	15	30	6	21	1	11	14
1254	1	6	5	14	16	7	21
1254	2	4	1	19	22	15	23
1254	3	8	1	14	24	11	28
1254	4	10	5	22	28	20	29
1254	5	10	4	16	17	13	24
1254	6	4	2	18	20	12	21
1254	7	8	3	19	21	13	26
1254	8	8	7	23	25	12	30
1254	9	16	9	26	27	23	29
1254	10	17	3	25	27	18	28
1254	11	9	7	17	19	11	20
1254	12	5	2	15	25	11	26
1254	13	6	3	15	24	12	29
1254	14	6	1	10	18	9	30
1254	15	13	2	22	27	14	30
1255	1	22	26	13	11	24	25
1255	2	6	30	5	2	9	16
1255	3	22	30	18	1	23	27
1255	4	12	22	8	5	17	20
1255	5	12	29	10	6	19	26
1255	6	8	26	7	2	21	23
1255	7	11	30	10	7	15	20
1255	8	13	19	9	7	17	18
1255	9	15	29	14	9	23	24
1255	10	11	28	4	2	19	27
1255	11	4	24	3	1	5	10
1255	12	14	21	13	4	16	20
1255	13	14	27	6	3	17	25
1255	14	16	29	8	1	25	28
1255	15	15	28	12	3	18	21
1256	1	27	9	2	6	20	26
1256	2	25	20	16	19	21	23
1256	3	29	15	4	10	19	27
1256	4	24	6	4	5	8	17
1256	5	30	18	6	10	23	28
1256	6	28	17	13	15	25	26
1256	7	18	13	4	12	14	16
1256	8	23	5	1	3	9	14
1256	9	26	8	1	7	16	22
1256	10	22	11	3	10	17	21
1256	11	29	12	1	11	20	24
1256	12	30	7	2	3	13	29
1256	13	28	11	2	8	14	19
1256	14	24	15	7	9	18	21
1256	15	30	22	5	12	25	27
1257	1	25	4	29	3	12	30
1257	2	20	9	23	3	17	28
1257	3	20	15	24	8	18	25
1257	4	9	5	19	1	8	27
1257	5	22	6	24	5	10	30
1257	6	21	3	22	2	7	27
1257	7	14	5	15	4	13	28
1257	8	22	14	26	9	18	29
1257	9	16	7	18	6	11	28
1257	10	21	12	23	11	19	24
1257	11	12	7	15	1	10	17
1257	12	17	14	19	2	16	30
1257	13	21	13	25	1	16	26
1257	14	13	6	23	2	8	29
1257	15	20	10	26	4	11	27
1258	1	13	27	25	12	4	2
1258	2	10	29	17	7	6	3
1258	3	26	29	27	16	14	9
1258	4	19	23	20	15	14	7
1258	5	19	22	21	11	3	2
1258	6	16	28	17	15	5	2
1258	7	15	30	18	10	4	1
1258	8	22	25	24	14	10	8
1258	9	21	25	23	18	16	6
1258	10	13	30	19	9	8	5
1258	11	17	27	23	11	8	1
1258	12	18	28	22	12	9	7
1258	13	24	28	26	13	3	1
1258	14	21	29	24	20	5	4
1258	15	20	30	26	12	11	6
1259	1	24	7	9	5	20	6
1259	2	21	15	16	2	17	9
1259	3	30	12	26	8	29	9
1259	4	28	12	15	4	20	11
1259	5	28	8	19	2	25	5
1259	6	23	11	13	3	17	8
1259	7	26	14	19	1	20	3
1259	8	27	13	18	7	25	12
1259	9	26	7	22	2	23	4
1259	10	30	18	19	4	21	10
1259	11	28	16	18	6	23	14
1259	12	29	17	24	10	25	14
1259	13	22	10	13	1	15	5
1259	14	30	22	24	3	27	16
1259	15	29	11	21	1	27	6
1260	1	26	5	9	6	16	4
1260	2	25	18	20	19	24	6
1260	3	28	3	21	19	26	2
1260	4	21	10	17	16	18	7
1260	5	29	11	17	15	19	9
1260	6	28	7	25	8	27	5
1260	7	27	13	22	21	23	9
1260	8	29	4	10	8	14	2
1260	9	24	5	15	14	23	1
1260	10	30	12	24	22	29	7
1260	11	25	12	15	13	16	2
1260	12	23	8	12	11	20	3
1260	13	30	17	26	20	27	14
1260	14	28	6	11	10	22	1
1260	15	30	3	13	4	18	1
1261	1	26	23	19	7	9	24
1261	2	27	18	13	5	6	26
1261	3	21	19	11	1	6	20
1261	4	28	24	22	4	6	25
1261	5	28	10	9	1	2	18
1261	6	26	16	15	1	14	25
1261	7	30	19	8	2	5	29
1261	8	23	16	11	4	5	17
1261	9	29	18	12	3	11	22
1261	10	30	25	20	7	12	27
1261	11	20	9	8	3	4	14
1261	12	27	22	15	8	10	23
1261	13	30	16	13	3	10	21
1261	14	24	17	15	2	12	21
1261	15	29	17	14	7	13	28
1262	1	18	14	12	6	4	17
1262	2	22	20	14	10	9	21
1262	3	25	9	7	6	1	13
1262	4	17	13	10	3	2	15
1262	5	30	19	18	16	1	21
1262	6	30	27	25	17	8	28
1262	7	28	20	16	4	2	23
1262	8	24	8	5	3	1	20
1262	9	29	25	14	11	3	26
1262	10	27	19	11	7	2	22
1262	11	29	23	19	15	6	24
1262	12	16	12	11	9	8	15
1262	13	28	24	22	18	13	26
1262	14	30	10	7	5	4	29
1262	15	27	23	21	12	5	26
1263	1	4	25	23	26	20	17
1263	2	6	21	18	29	17	11
1263	3	3	25	14	30	6	5
1263	4	7	18	15	25	12	10
1263	5	5	17	13	19	9	8
1263	6	6	20	16	22	10	8
1263	7	1	21	19	26	10	2
1263	8	1	28	22	29	15	5
1263	9	7	27	20	28	13	11
1263	10	2	18	16	27	14	9
1263	11	4	29	27	30	19	12
1263	12	2	23	12	28	8	3
1263	13	13	23	21	24	15	14
1263	14	1	16	11	24	4	3
1263	15	7	26	24	30	22	9
1264	1	5	3	16	27	21	17
1264	2	5	2	24	30	26	25
1264	3	10	3	11	28	26	18
1264	4	13	9	20	29	26	21
1264	5	6	5	12	28	23	15
1264	6	9	2	14	28	19	16
1264	7	11	4	15	30	29	17
1264	8	12	1	13	27	24	18
1264	9	4	2	7	27	23	20
1264	10	8	3	13	22	19	15
1264	11	14	8	18	29	25	23
1264	12	6	1	8	30	20	16
1264	13	7	1	10	25	19	17
1264	14	11	7	12	22	21	14
1264	15	6	4	9	24	22	10
1265	1	29	5	19	22	15	12
1265	2	24	3	18	22	14	11
1265	3	23	1	10	11	9	5
1265	4	28	7	23	26	17	12
1265	5	29	8	24	27	21	17
1265	6	30	2	23	27	22	4
1265	7	21	2	14	20	12	6
1265	8	28	4	13	24	10	6
1265	9	30	1	17	20	15	3
1265	10	27	5	20	25	16	13
1265	11	30	10	25	26	21	18
1265	12	29	3	9	25	7	6
1265	13	16	4	11	15	8	7
1265	14	28	2	18	19	16	9
1265	15	26	1	14	19	13	8
1266	1	7	10	16	13	19	21
1266	2	3	14	25	21	26	29
1266	3	8	11	18	16	20	29
1266	4	5	8	13	9	14	28
1266	5	1	7	12	8	15	22
1266	6	1	2	5	3	20	30
1266	7	5	6	22	19	23	29
1266	8	9	10	22	18	24	26
1266	9	10	14	17	15	27	30
1266	10	6	9	17	12	20	25
1266	11	2	15	23	21	24	28
1266	12	4	7	25	11	28	30
1266	13	3	11	19	12	24	27
1266	14	2	4	13	6	18	27
1266	15	1	4	17	16	23	26
1267	1	10	19	4	18	16	5
1267	2	7	30	2	17	12	5
1267	3	13	29	7	23	18	9
1267	4	10	23	3	21	12	6
1267	5	19	28	1	27	20	7
1267	6	8	28	3	24	9	5
1267	7	18	25	12	24	20	14
1267	8	14	29	4	22	17	8
1267	9	21	27	4	26	25	13
1267	10	15	30	3	22	20	13
1267	11	21	30	11	29	28	16
1267	12	11	26	1	24	22	10
1267	13	15	26	2	23	19	8
1267	14	15	25	1	17	16	6
1267	15	9	27	2	14	11	6
1268	1	21	19	12	27	25	22
1268	2	11	8	1	29	25	23
1268	3	9	7	2	28	19	17
1268	4	15	5	3	27	20	16
1268	5	10	6	2	26	23	15
1268	6	14	10	9	29	27	24
1268	7	3	2	1	30	18	12
1268	8	20	19	4	30	29	26
1268	9	7	4	1	22	16	10
1268	10	13	9	6	25	20	18
1268	11	12	11	4	17	15	14
1268	12	18	14	5	28	23	21
1268	13	16	13	11	30	28	24
1268	14	7	6	3	24	21	8
1268	15	13	8	5	26	22	17
1269	1	7	28	29	21	24	15
1269	2	8	17	22	15	16	10
1269	3	3	24	30	16	20	9
1269	4	1	17	21	3	4	2
1269	5	4	24	25	12	19	5
1269	6	3	25	27	13	23	10
1269	7	8	29	30	26	27	19
1269	8	9	18	28	11	12	10
1269	9	1	23	28	6	8	5
1269	10	2	18	30	14	15	6
1269	11	5	17	27	9	14	7
1269	12	2	23	29	20	22	12
1269	13	1	25	26	14	20	11
1269	14	4	22	26	13	18	7
1269	15	6	19	21	13	16	11
1270	1	18	4	11	7	13	15
1270	2	28	6	19	11	20	27
1270	3	29	14	19	18	23	25
1270	4	21	3	5	4	6	9
1270	5	29	1	7	3	12	26
1270	6	26	2	21	11	24	25
1270	7	27	9	13	12	17	23
1270	8	20	1	8	2	13	16
1270	9	30	1	14	4	22	28
1270	10	24	9	14	10	15	16
1270	11	28	5	17	16	18	26
1270	12	30	8	15	12	19	21
1270	13	29	5	22	8	24	27
1270	14	30	3	17	10	20	25
1270	15	23	2	7	6	10	22
1271	1	6	11	24	15	10	8
1271	2	1	18	30	21	6	5
1271	3	7	21	27	23	20	14
1271	4	1	13	25	24	7	4
1271	5	2	16	30	26	15	14
1271	6	1	16	29	23	11	3
1271	7	4	12	26	23	10	5
1271	8	11	22	28	27	18	12
1271	9	9	22	30	25	20	10
1271	10	2	17	27	19	6	4
1271	11	8	19	22	21	16	13
1271	12	2	13	29	28	9	5
1271	13	8	17	29	25	14	12
1271	14	3	24	28	26	20	19
1271	15	3	15	18	17	9	7
1272	1	25	21	16	6	12	7
1272	2	29	20	12	2	10	5
1272	3	30	28	24	4	22	21
1272	4	28	25	20	1	18	15
1272	5	30	27	16	2	15	13
1272	6	19	13	10	1	6	4
1272	7	30	23	18	10	17	11
1272	8	26	22	20	9	14	13
1272	9	29	28	27	7	17	14
1272	10	22	17	8	2	6	3
1272	11	27	24	19	9	12	11
1272	12	25	14	11	4	8	5
1272	13	26	23	19	7	15	8
1272	14	26	24	18	3	16	5
1272	15	29	23	21	1	9	3
1273	1	27	17	2	14	26	16
1273	2	27	21	8	9	25	10
1273	3	30	23	7	11	28	16
1273	4	22	13	1	9	17	11
1273	5	29	20	5	17	24	18
1273	6	30	25	1	4	26	20
1273	7	23	9	4	5	12	6
1273	8	29	19	2	8	23	15
1273	9	28	14	1	8	18	12
1273	10	29	13	6	7	26	10
1273	11	28	24	6	19	27	22
1273	12	30	14	3	5	19	10
1273	13	25	18	3	7	22	15
1273	14	21	16	12	13	20	15
1273	15	24	11	2	3	21	4
1274	1	8	20	2	23	4	14
1274	2	15	26	3	29	14	22
1274	3	9	20	3	21	6	13
1274	4	15	28	4	30	9	25
1274	5	7	27	2	30	6	12
1274	6	15	18	7	23	13	17
1274	7	8	12	1	18	3	10
1274	8	16	21	2	26	11	17
1274	9	16	27	5	28	14	18
1274	10	13	24	8	28	11	19
1274	11	10	22	4	24	6	16
1274	12	17	27	9	29	10	19
1274	13	21	25	1	29	7	24
1274	14	12	23	5	25	11	22
1274	15	19	26	1	30	5	20
1275	1	25	19	14	26	30	7
1275	2	22	9	5	24	26	2
1275	3	23	15	11	24	30	8
1275	4	21	12	10	26	29	6
1275	5	9	8	4	13	29	1
1275	6	17	14	8	18	21	5
1275	7	16	15	5	19	29	3
1275	8	18	12	11	19	27	4
1275	9	15	13	10	17	28	7
1275	10	20	18	16	25	28	9
1275	11	11	7	6	16	22	1
1275	12	23	22	21	27	28	3
1275	13	20	14	13	24	27	6
1275	14	17	12	2	23	25	1
1275	15	10	4	3	20	30	2
1276	1	12	16	28	15	4	30
1276	2	21	26	27	23	2	28
1276	3	11	18	22	15	2	29
1276	4	10	17	19	15	1	26
1276	5	5	11	26	6	3	30
1276	6	13	24	28	20	6	29
1276	7	7	14	16	10	6	27
1276	8	3	12	13	9	1	23
1276	9	3	10	20	4	2	25
1276	10	9	25	27	18	8	30
1276	11	5	14	20	8	1	22
1276	12	11	17	21	14	9	24
1276	13	8	19	21	12	7	29
1276	14	5	13	17	7	4	18
1276	15	19	23	24	22	16	25
1277	1	23	6	12	26	5	20
1277	2	25	13	17	28	1	23
1277	3	22	5	7	28	4	18
1277	4	22	10	14	24	1	16
1277	5	27	15	16	30	4	26
1277	6	28	9	14	30	3	20
1277	7	24	8	17	26	2	18
1277	8	27	19	20	29	17	22
1277	9	21	14	15	23	11	18
1277	10	21	5	8	29	3	10
1277	11	10	4	6	25	2	9
1277	12	19	7	13	21	6	16
1277	13	13	3	11	27	2	12
1277	14	15	8	9	19	1	12
1277	15	29	11	24	30	7	25
1278	1	23	2	30	11	4	14
1278	2	21	3	22	14	7	20
1278	3	13	7	15	11	8	12
1278	4	25	4	27	18	17	21
1278	5	28	9	30	22	12	26
1278	6	19	8	25	14	9	16
1278	7	27	1	29	22	11	24
1278	8	26	6	29	10	8	21
1278	9	20	5	24	16	12	18
1278	10	19	1	28	10	2	18
1278	11	28	3	29	15	4	16
1278	12	9	2	27	6	5	7
1278	13	17	3	30	10	5	13
1278	14	23	6	24	17	15	19
1278	15	25	1	26	20	13	23
1279	1	18	1	12	4	6	10
1279	2	28	10	21	11	13	15
1279	3	27	2	21	3	4	20
1279	4	24	3	23	5	12	14
1279	5	26	7	22	8	11	12
1279	6	30	1	25	14	15	19
1279	7	29	3	28	6	19	26
1279	8	27	7	23	13	16	19
1279	9	30	4	24	8	9	13
1279	10	30	2	29	5	11	17
1279	11	27	15	24	17	18	22
1279	12	25	6	23	8	17	21
1279	13	28	1	22	5	16	20
1279	14	26	2	25	9	16	18
1279	15	29	7	20	9	10	14
1280	1	5	4	10	12	15	6
1280	2	8	4	23	27	29	9
1280	3	15	8	24	25	30	17
1280	4	16	14	20	25	27	18
1280	5	8	6	21	22	28	18
1280	6	9	5	19	24	26	16
1280	7	4	2	20	21	24	7
1280	8	13	12	22	23	30	16
1280	9	10	3	17	20	23	11
1280	10	11	1	26	27	28	15
1280	11	3	2	13	26	29	6
1280	12	2	1	14	17	22	9
1280	13	10	1	19	21	25	13
1280	14	11	7	18	19	29	12
1280	15	5	3	14	28	30	7
1281	1	13	22	1	29	15	9
1281	2	19	23	4	26	21	9
1281	3	11	15	3	23	14	8
1281	4	7	25	2	28	11	4
1281	5	16	22	10	27	19	11
1281	6	8	16	2	18	13	5
1281	7	14	21	1	25	18	12
1281	8	17	20	13	30	19	14
1281	9	10	17	3	29	12	4
1281	10	8	22	6	24	21	7
1281	11	7	20	1	26	10	5
1281	12	24	29	5	30	28	23
1281	13	15	24	2	27	20	12
1281	14	16	26	3	30	25	6
1281	15	17	27	6	28	18	9
1282	1	7	11	4	23	22	24
1282	2	6	8	4	28	9	30
1282	3	20	21	8	25	23	29
1282	4	13	14	12	25	17	28
1282	5	5	8	2	13	11	26
1282	6	17	20	10	26	24	30
1282	7	3	10	1	12	11	27
1282	8	7	14	2	27	18	30
1282	9	3	4	2	16	15	25
1282	10	6	7	1	19	13	21
1282	11	12	16	6	26	22	29
1282	12	18	19	3	28	24	29
1282	13	10	14	5	19	15	23
1282	14	5	9	1	18	16	20
1282	15	15	17	9	22	21	27
1283	1	26	28	19	15	16	10
1283	2	10	20	9	3	7	2
1283	3	22	27	15	12	14	6
1283	4	29	30	16	6	9	4
1283	5	23	28	21	11	12	9
1283	6	26	27	20	5	18	1
1283	7	13	25	11	6	10	1
1283	8	26	29	23	8	22	3
1283	9	24	30	22	5	11	2
1283	10	21	25	17	8	16	5
1283	11	25	30	19	14	18	3
1283	12	23	27	19	13	17	2
1283	13	24	29	21	7	15	1
1283	14	13	18	12	7	8	4
1283	15	24	28	20	14	17	4
1284	1	11	15	1	29	28	14
1284	2	10	20	5	30	28	13
1284	3	3	16	2	30	18	7
